energy,unc_en,intensity,unc_i,start_level_hl,start_level_energy,end_level_hl,end_level_energy,multipolarity,mixing_ratio,unc_mr,conversion_coeff,unc_cc,p_z,p_n,p_symbol,p_energy_shift,p_energy,unc_pe,jp,half_life,operator_hl,unc_hl,unit_hl,half_life_sec,unc_hls,decay,decay_%,unc_d,q,unc_q,d_z,d_n,d_symbol,ensdf_publication_cut-off,ensdf_authors,Extraction_date
652.58,0.15,0.0009,0.0004,,1957.13,,1304.83,[M1],,,0.0332,,75,113,Re,,0,,1-,17.005,,3,h,61218,10.8,B-,100,,2120.42,15,76,112,Os,1-Feb-2018,F.G. KONDEV and  S. JUUTINEN and  D.J. HARTLEY,2026-09-18
667.44,0.17,0.00054,0.00012,,1457.41,,789.967,[M1],,,0.0314,,75,113,Re,,0,,1-,17.005,,3,h,61218,10.8,B-,100,,2120.42,15,76,112,Os,1-Feb-2018,F.G. KONDEV and  S. JUUTINEN and  D.J. HARTLEY,2026-09-18
672.542,0.016,0.1198,0.0012,,1462.503,,789.967,E1,,,0.00415,,75,113,Re,,0,,1-,17.005,,3,h,61218,10.8,B-,100,,2120.42,15,76,112,Os,1-Feb-2018,F.G. KONDEV and  S. JUUTINEN and  D.J. HARTLEY,2026-09-18
672.6,0.2,0.0006,0.0007,,1304.83,,633.045,[M1+E2],,,0.0308,,75,113,Re,,0,,1-,17.005,,3,h,61218,10.8,B-,100,,2120.42,15,76,112,Os,1-Feb-2018,F.G. KONDEV and  S. JUUTINEN and  D.J. HARTLEY,2026-09-18
719.58,0.15,0.000059,0.000019,,1685.30,,965.72,,,,,,75,113,Re,,0,,1-,17.005,,3,h,61218,10.8,B-,100,,2120.42,15,76,112,Os,1-Feb-2018,F.G. KONDEV and  S. JUUTINEN and  D.J. HARTLEY,2026-09-18
763.91,0.15,0.0000087,0.0000021,,1729.55,,965.72,[E2],,,0.00864,,75,113,Re,,0,,1-,17.005,,3,h,61218,10.8,B-,100,,2120.42,15,76,112,Os,1-Feb-2018,F.G. KONDEV and  S. JUUTINEN and  D.J. HARTLEY,2026-09-18
780.9,0.3,0.00041,0.00004,,1413.83,,633.045,[E1],,,0.00310,,75,113,Re,,0,,1-,17.005,,3,h,61218,10.8,B-,100,,2120.42,15,76,112,Os,1-Feb-2018,F.G. KONDEV and  S. JUUTINEN and  D.J. HARTLEY,2026-09-18
810.49,0.05,0.00097,0.00021,,1443.52,,633.045,,,,,,75,113,Re,,0,,1-,17.005,,3,h,61218,10.8,B-,100,,2120.42,15,76,112,Os,1-Feb-2018,F.G. KONDEV and  S. JUUTINEN and  D.J. HARTLEY,2026-09-18
824.39,0.08,0.0188,0.0012,,1457.41,,633.045,M1(+E2),1.2,LE,0.015,,75,113,Re,,0,,1-,17.005,,3,h,61218,10.8,B-,100,,2120.42,15,76,112,Os,1-Feb-2018,F.G. KONDEV and  S. JUUTINEN and  D.J. HARTLEY,2026-09-18
826.9,0.02,0.0053,0.0006,,1304.83,,477.966,[E2],,,0.00731,,75,113,Re,,0,,1-,17.005,,3,h,61218,10.8,B-,100,,2120.42,15,76,112,Os,1-Feb-2018,F.G. KONDEV and  S. JUUTINEN and  D.J. HARTLEY,2026-09-18
