energy,unc_en,intensity,unc_i,start_level_hl,start_level_energy,end_level_hl,end_level_energy,multipolarity,mixing_ratio,unc_mr,conversion_coeff,unc_cc,p_z,p_n,p_symbol,p_energy_shift,p_energy,unc_pe,jp,half_life,operator_hl,unc_hl,unit_hl,half_life_sec,unc_hls,decay,decay_%,unc_d,q,unc_q,d_z,d_n,d_symbol,ensdf_publication_cut-off,ensdf_authors,Extraction_date
426.4726,0.0024,0.48,0.04,,1017.7911,,591.3179,E2,,,0.0292,,71,106,Lu,,970.1757,0.0024,23/2-,160.4,,3,d,13858560,25920,B-,77.3,0.08,496.8,8,72,105,Hf,30-Aug-2019,F.G. KONDEV,2026-09-18
465.8416,0.001,2.471,0.028,,1260.2817,,794.4394,E2,,,0.0232,,71,106,Lu,,970.1757,0.0024,23/2-,160.4,,3,d,13858560,25920,B-,77.3,0.08,496.8,8,72,105,Hf,30-Aug-2019,F.G. KONDEV,2026-09-18
8.81,,8.6,0.4,,,,,,,,,,71,106,Lu,,970.1757,0.0024,23/2-,160.4,,3,d,13858560,25920,IT,22.7,0.08,,,71,106,Lu,30-Aug-2019,F.G. KONDEV,2026-09-18
9.114,,3.0365354846606,0.1228241103116262,,,,,,,,,,71,106,Lu,,0,,7/2+,6.6443,,9,d,574067.52,77.76,B-,100,,496.8,8,72,105,Hf,30-Aug-2019,F.G. KONDEV,2026-09-18
9.114,,44.4286326760692,1.7342704408595218,,,,,,,,,,71,106,Lu,,970.1757,0.0024,23/2-,160.4,,3,d,13858560,25920,B-,77.3,0.08,496.8,8,72,105,Hf,30-Aug-2019,F.G. KONDEV,2026-09-18
52.965,,5.3,0.13,,,,,,,,,,71,106,Lu,,970.1757,0.0024,23/2-,160.4,,3,d,13858560,25920,IT,22.7,0.08,,,71,106,Lu,30-Aug-2019,F.G. KONDEV,2026-09-18
54.07,,9.3,0.23,,,,,,,,,,71,106,Lu,,970.1757,0.0024,23/2-,160.4,,3,d,13858560,25920,IT,22.7,0.08,,,71,106,Lu,30-Aug-2019,F.G. KONDEV,2026-09-18
54.608,,1.5716035926459486,0.03300571254622204,,,,,,,,,,71,106,Lu,,0,,7/2+,6.6443,,9,d,574067.52,77.76,B-,100,,496.8,8,72,105,Hf,30-Aug-2019,F.G. KONDEV,2026-09-18
54.608,,33.02610341474703,0.35066128205340047,,,,,,,,,,71,106,Lu,,970.1757,0.0024,23/2-,160.4,,3,d,13858560,25920,B-,77.3,0.08,496.8,8,72,105,Hf,30-Aug-2019,F.G. KONDEV,2026-09-18
55.786,,57.79857090435251,0.5591635491104929,,,,,,,,,,71,106,Lu,,970.1757,0.0024,23/2-,160.4,,3,d,13858560,25920,B-,77.3,0.08,496.8,8,72,105,Hf,30-Aug-2019,F.G. KONDEV,2026-09-18
55.786,,2.7504438093208763,0.05649547515129684,,,,,,,,,,71,106,Lu,,0,,7/2+,6.6443,,9,d,574067.52,77.76,B-,100,,496.8,8,72,105,Hf,30-Aug-2019,F.G. KONDEV,2026-09-18
