energy,unc_en,intensity,unc_i,start_level_hl,start_level_energy,end_level_hl,end_level_energy,multipolarity,mixing_ratio,unc_mr,conversion_coeff,unc_cc,p_z,p_n,p_symbol,p_energy_shift,p_energy,unc_pe,jp,half_life,operator_hl,unc_hl,unit_hl,half_life_sec,unc_hls,decay,decay_%,unc_d,q,unc_q,d_z,d_n,d_symbol,ensdf_publication_cut-off,ensdf_authors,Extraction_date
1675.6,0.08,0.112591,0.0027356410583261833,,3001.12,,1325.51,,,,,,53,71,I,,0,,2-,4.1760,,3,d,360806.4,25.92,EC+B+,100,,3159.6,27,52,72,Te,1-Apr-2008,J. KATAKURA and  Z.D. WU,2026-09-18
1685,1,,,,,,,,,,,,53,71,I,,0,,2-,4.1760,,3,d,360806.4,25.92,EC+B+,100,,3159.6,27,52,72,Te,1-Apr-2008,J. KATAKURA and  Z.D. WU,2026-09-18
1690.96,0.08,11.14588,0.16956329349243013,,2293.68,,602.74,E1+M2,0.010,4,6.15E-4,,53,71,I,,0,,2-,4.1760,,3,d,360806.4,25.92,EC+B+,100,,3159.6,27,52,72,Te,1-Apr-2008,J. KATAKURA and  Z.D. WU,2026-09-18
1705.63,0.17,0.0083657,0.0010095588145323678,,2308.39,,602.74,,,,,,53,71,I,,0,,2-,4.1760,,3,d,360806.4,25.92,EC+B+,100,,3159.6,27,52,72,Te,1-Apr-2008,J. KATAKURA and  Z.D. WU,2026-09-18
1720.21,0.08,0.183039,0.005924140190778742,,2322.97,,602.74,M1(+E2),0.18,20,7.18E-4,,53,71,I,,0,,2-,4.1760,,3,d,360806.4,25.92,EC+B+,100,,3159.6,27,52,72,Te,1-Apr-2008,J. KATAKURA and  Z.D. WU,2026-09-18
1752.51,0.08,0.0537166,0.0012427512220875101,,3001.12,,1248.60,,,,,,53,71,I,,0,,2-,4.1760,,3,d,360806.4,25.92,EC+B+,100,,3159.6,27,52,72,Te,1-Apr-2008,J. KATAKURA and  Z.D. WU,2026-09-18
1851.37,0.08,0.215747,0.0037585088798617996,,2454.06,,602.74,M1+E2,0.039,1,0.00067,,53,71,I,,0,,2-,4.1760,,3,d,360806.4,25.92,EC+B+,100,,3159.6,27,52,72,Te,1-Apr-2008,J. KATAKURA and  Z.D. WU,2026-09-18
1918.56,0.08,0.17612,0.003025335683853942,,2521.33,,602.74,M1(+E2),-0.02,3,6.98E-4,,53,71,I,,0,,2-,4.1760,,3,d,360806.4,25.92,EC+B+,100,,3159.6,27,52,72,Te,1-Apr-2008,J. KATAKURA and  Z.D. WU,2026-09-18
2021,2,0.00629,0.00006,,,,,,,,,,53,71,I,,0,,2-,4.1760,,3,d,360806.4,25.92,EC+B+,100,,3159.6,27,52,72,Te,1-Apr-2008,J. KATAKURA and  Z.D. WU,2026-09-18
2038.43,0.08,0.359159,0.0060875693014535775,,2641.20,,602.74,E2,,,6.67E-4,,53,71,I,,0,,2-,4.1760,,3,d,360806.4,25.92,EC+B+,100,,3159.6,27,52,72,Te,1-Apr-2008,J. KATAKURA and  Z.D. WU,2026-09-18
2078.67,0.08,0.359788,0.00609094803786734,,2681.45,,602.74,M1+E2,-0.14,3,7.07E-4,,53,71,I,,0,,2-,4.1760,,3,d,360806.4,25.92,EC+B+,100,,3159.6,27,52,72,Te,1-Apr-2008,J. KATAKURA and  Z.D. WU,2026-09-18
2090.94,0.08,0.623339,0.010625467142671893,,2693.73,,602.74,E1(+M2),0.03,2,8.38E-4,,53,71,I,,0,,2-,4.1760,,3,d,360806.4,25.92,EC+B+,100,,3159.6,27,52,72,Te,1-Apr-2008,J. KATAKURA and  Z.D. WU,2026-09-18
2098.81,0.08,0.154105,0.0029139588192011226,,2701.53,,602.74,,,,,,53,71,I,,0,,2-,4.1760,,3,d,360806.4,25.92,EC+B+,100,,3159.6,27,52,72,Te,1-Apr-2008,J. KATAKURA and  Z.D. WU,2026-09-18
2144.21,0.08,0.105672,0.0021393534069900654,,2746.96,,602.74,,,,,,53,71,I,,0,,2-,4.1760,,3,d,360806.4,25.92,EC+B+,100,,3159.6,27,52,72,Te,1-Apr-2008,J. KATAKURA and  Z.D. WU,2026-09-18
2214.7,0.5,0.010693,0.005033033677614328,,,,,,,,,,53,71,I,,0,,2-,4.1760,,3,d,360806.4,25.92,EC+B+,100,,3159.6,27,52,72,Te,1-Apr-2008,J. KATAKURA and  Z.D. WU,2026-09-18
2232.03,0.08,0.554778,0.00974005097522595,,2834.88,,602.74,E1(+M2),0.03,8,9.17E-4,,53,71,I,,0,,2-,4.1760,,3,d,360806.4,25.92,EC+B+,100,,3159.6,27,52,72,Te,1-Apr-2008,J. KATAKURA and  Z.D. WU,2026-09-18
2275.8,0.5,0.00629,0.003145572284974548,,,,,,,,,,53,71,I,,0,,2-,4.1760,,3,d,360806.4,25.92,EC+B+,100,,3159.6,27,52,72,Te,1-Apr-2008,J. KATAKURA and  Z.D. WU,2026-09-18
2283.06,0.08,0.529618,0.009611765342537238,,2886.00,,602.74,E1+M2,0.06,2,9.45E-4,,53,71,I,,0,,2-,4.1760,,3,d,360806.4,25.92,EC+B+,100,,3159.6,27,52,72,Te,1-Apr-2008,J. KATAKURA and  Z.D. WU,2026-09-18
2294.4,0.5,0.010693,0.0018897547459921884,,2293.68,,0.0,,,,,,53,71,I,,0,,2-,4.1760,,3,d,360806.4,25.92,EC+B+,100,,3159.6,27,52,72,Te,1-Apr-2008,J. KATAKURA and  Z.D. WU,2026-09-18
2385.1,0.05,0.0128316,0.000456996553597508,,2987.86,,602.74,,,,,,53,71,I,,0,,2-,4.1760,,3,d,360806.4,25.92,EC+B+,100,,3159.6,27,52,72,Te,1-Apr-2008,J. KATAKURA and  Z.D. WU,2026-09-18
2453.9,0.3,0.06919,0.01888153860256097,,2454.06,,0.0,E2,,,7.68E-4,,53,71,I,,0,,2-,4.1760,,3,d,360806.4,25.92,EC+B+,100,,3159.6,27,52,72,Te,1-Apr-2008,J. KATAKURA and  Z.D. WU,2026-09-18
2681.5,0.2,0.03145,0.012583576598090068,,2681.45,,0.0,,,,,,53,71,I,,0,,2-,4.1760,,3,d,360806.4,25.92,EC+B+,100,,3159.6,27,52,72,Te,1-Apr-2008,J. KATAKURA and  Z.D. WU,2026-09-18
