energy,unc_en,intensity,unc_i,start_level_hl,start_level_energy,end_level_hl,end_level_energy,multipolarity,mixing_ratio,unc_mr,conversion_coeff,unc_cc,p_z,p_n,p_symbol,p_energy_shift,p_energy,unc_pe,jp,half_life,operator_hl,unc_hl,unit_hl,half_life_sec,unc_hls,decay,decay_%,unc_d,q,unc_q,d_z,d_n,d_symbol,ensdf_publication_cut-off,ensdf_authors,Extraction_date
115.44,0.2,0.0026,0.0008,,201.619,0.0000000365,86.482,[M1+E2],,,10.0,,93,144,Np,,0,,5/2+,2.144E+6,,7,Y,67658049289525.25,220898481822.144,A,100,,4957.3,7,91,142,Pa,8-Oct-2020,B. Singh and  J. K. Tuli and  E. Browne,2026-09-18
117.705,0.02,0.17,0.004,,212.346,,94.651,M1+E2,0.46,18,11.5,,93,144,Np,,0,,5/2+,2.144E+6,,7,Y,67658049289525.25,220898481822.144,A,100,,4957.3,7,91,142,Pa,8-Oct-2020,B. Singh and  J. K. Tuli and  E. Browne,2026-09-18
131.093,0.02,0.0849,0.0031,,201.619,,70.526,E1,,,0.262,,93,144,Np,,0,,5/2+,2.144E+6,,7,Y,67658049289525.25,220898481822.144,A,100,,4957.3,7,91,142,Pa,8-Oct-2020,B. Singh and  J. K. Tuli and  E. Browne,2026-09-18
134.276,0.02,0.072,0.003,,237.904,,103.651,[M1+E2],0.4,AP,8.04,,93,144,Np,,0,,5/2+,2.144E+6,,7,Y,67658049289525.25,220898481822.144,A,100,,4957.3,7,91,142,Pa,8-Oct-2020,B. Singh and  J. K. Tuli and  E. Browne,2026-09-18
139.9,0.1,0.0046,0.0004,,303.51,,163.32,[E1],,,0.225,,93,144,Np,,0,,5/2+,2.144E+6,,7,Y,67658049289525.25,220898481822.144,A,100,,4957.3,7,91,142,Pa,8-Oct-2020,B. Singh and  J. K. Tuli and  E. Browne,2026-09-18
141.74,0.1,,,,212.346,,70.526,,,,,,93,144,Np,,0,,5/2+,2.144E+6,,7,Y,67658049289525.25,220898481822.144,A,100,,4957.3,7,91,142,Pa,8-Oct-2020,B. Singh and  J. K. Tuli and  E. Browne,2026-09-18
143.248,0.01,0.416,0.011,,237.904,,94.651,M1+E2,0.69,19,5.8,,93,144,Np,,0,,5/2+,2.144E+6,,7,Y,67658049289525.25,220898481822.144,A,100,,4957.3,7,91,142,Pa,8-Oct-2020,B. Singh and  J. K. Tuli and  E. Browne,2026-09-18
151.408,0.015,0.244,0.003,,237.904,0.0000000365,86.482,M1+E2,0.28,12,5.9,,93,144,Np,,0,,5/2+,2.144E+6,,7,Y,67658049289525.25,220898481822.144,A,100,,4957.3,7,91,142,Pa,8-Oct-2020,B. Singh and  J. K. Tuli and  E. Browne,2026-09-18
153.37,0.1,,,,257.129,,103.651,,,,,,93,144,Np,,0,,5/2+,2.144E+6,,7,Y,67658049289525.25,220898481822.144,A,100,,4957.3,7,91,142,Pa,8-Oct-2020,B. Singh and  J. K. Tuli and  E. Browne,2026-09-18
153.37,0.1,0.0061,0.0011,,365.96,,212.346,[E2],,,1.96,,93,144,Np,,0,,5/2+,2.144E+6,,7,Y,67658049289525.25,220898481822.144,A,100,,4957.3,7,91,142,Pa,8-Oct-2020,B. Singh and  J. K. Tuli and  E. Browne,2026-09-18
155.242,0.02,0.0887,0.0018,,212.346,,57.112,E1,,,0.1755,,93,144,Np,,0,,5/2+,2.144E+6,,7,Y,67658049289525.25,220898481822.144,A,100,,4957.3,7,91,142,Pa,8-Oct-2020,B. Singh and  J. K. Tuli and  E. Browne,2026-09-18
162.51,0.03,0.0326,0.0012,,169.160,,6.658,(E1),,,0.1574,,93,144,Np,,0,,5/2+,2.144E+6,,7,Y,67658049289525.25,220898481822.144,A,100,,4957.3,7,91,142,Pa,8-Oct-2020,B. Singh and  J. K. Tuli and  E. Browne,2026-09-18
162.51,0.03,,,,257.129,,94.651,,,,,,93,144,Np,,0,,5/2+,2.144E+6,,7,Y,67658049289525.25,220898481822.144,A,100,,4957.3,7,91,142,Pa,8-Oct-2020,B. Singh and  J. K. Tuli and  E. Browne,2026-09-18
169.156,0.02,0.0621,0.0024,,169.160,2330640,0.0,[E1],,,0.1431,,93,144,Np,,0,,5/2+,2.144E+6,,7,Y,67658049289525.25,220898481822.144,A,100,,4957.3,7,91,142,Pa,8-Oct-2020,B. Singh and  J. K. Tuli and  E. Browne,2026-09-18
170.62,0.05,0.02,0.004,,279.719,,109.05,[M1+E2],0.4,AP,4.0,,93,144,Np,,0,,5/2+,2.144E+6,,7,Y,67658049289525.25,220898481822.144,A,100,,4957.3,7,91,142,Pa,8-Oct-2020,B. Singh and  J. K. Tuli and  E. Browne,2026-09-18
170.62,0.05,,,,257.129,0.0000000365,86.482,,,,,,93,144,Np,,0,,5/2+,2.144E+6,,7,Y,67658049289525.25,220898481822.144,A,100,,4957.3,7,91,142,Pa,8-Oct-2020,B. Singh and  J. K. Tuli and  E. Browne,2026-09-18
176.09,0.05,0.016,0.004,,279.719,,103.651,[M1+E2],0.4,AP,3.67,,93,144,Np,,0,,5/2+,2.144E+6,,7,Y,67658049289525.25,220898481822.144,A,100,,4957.3,7,91,142,Pa,8-Oct-2020,B. Singh and  J. K. Tuli and  E. Browne,2026-09-18
180.79,0.05,0.0156,0.001,,237.904,,57.112,[E1],,,0.1223,,93,144,Np,,0,,5/2+,2.144E+6,,7,Y,67658049289525.25,220898481822.144,A,100,,4957.3,7,91,142,Pa,8-Oct-2020,B. Singh and  J. K. Tuli and  E. Browne,2026-09-18
186.86,0.35,0.003,0.003,,365.96,,179.59,[E1],,,0.1131,,93,144,Np,,0,,5/2+,2.144E+6,,7,Y,67658049289525.25,220898481822.144,A,100,,4957.3,7,91,142,Pa,8-Oct-2020,B. Singh and  J. K. Tuli and  E. Browne,2026-09-18
186.86,0.35,,,,257.129,,70.526,M1+E2,0.8,3,2.5,,93,144,Np,,0,,5/2+,2.144E+6,,7,Y,67658049289525.25,220898481822.144,A,100,,4957.3,7,91,142,Pa,8-Oct-2020,B. Singh and  J. K. Tuli and  E. Browne,2026-09-18
191.43,0.03,0.0187,0.0013,,300.483,,109.05,[M1+E2],,,2.0,,93,144,Np,,0,,5/2+,2.144E+6,,7,Y,67658049289525.25,220898481822.144,A,100,,4957.3,7,91,142,Pa,8-Oct-2020,B. Singh and  J. K. Tuli and  E. Browne,2026-09-18
193.24,0.03,0.0437,0.0018,,279.719,0.0000000365,86.482,[M1+E2],0.4,AP,2.8,,93,144,Np,,0,,5/2+,2.144E+6,,7,Y,67658049289525.25,220898481822.144,A,100,,4957.3,7,91,142,Pa,8-Oct-2020,B. Singh and  J. K. Tuli and  E. Browne,2026-09-18
194.67,0.2,0.033,0.008,,303.51,,109.05,[M1+E2],,,1.9,,93,144,Np,,0,,5/2+,2.144E+6,,7,Y,67658049289525.25,220898481822.144,A,100,,4957.3,7,91,142,Pa,8-Oct-2020,B. Singh and  J. K. Tuli and  E. Browne,2026-09-18
194.96,0.02,0.182,0.005,,201.619,,6.658,E1,,,0.1024,,93,144,Np,,0,,5/2+,2.144E+6,,7,Y,67658049289525.25,220898481822.144,A,100,,4957.3,7,91,142,Pa,8-Oct-2020,B. Singh and  J. K. Tuli and  E. Browne,2026-09-18
196.85,0.05,0.0209,0.0012,,300.483,,103.651,[M1+E2],0.4,AP,2.67,,93,144,Np,,0,,5/2+,2.144E+6,,7,Y,67658049289525.25,220898481822.144,A,100,,4957.3,7,91,142,Pa,8-Oct-2020,B. Singh and  J. K. Tuli and  E. Browne,2026-09-18
199.95,0.06,0.0053,0.0008,,303.51,,103.651,[M1+E2],,,1.8,,93,144,Np,,0,,5/2+,2.144E+6,,7,Y,67658049289525.25,220898481822.144,A,100,,4957.3,7,91,142,Pa,8-Oct-2020,B. Singh and  J. K. Tuli and  E. Browne,2026-09-18
